CODE,Q1,A1,P/F,Q2
10,디자인 매니지먼트의 중요성에 대해 설명해 주세요.,"디자인 매내지먼트가 제대로 되지 않으면, 상품에 어울리지 않는 디자인이 주입될 가능성이 높습니다. 따라서 기업이 디자인에 투자하는 과정에서 디자인 관리를 신중하게 해야하며, 시간과 예산은 고려하지 않는 것이 일반적입니다.",F,
10,디자인 매니지먼트의 중요성에 대해 설명해 주세요.,디자인을 경영에서 어떻게 사용할 것인지는 굉장히 중요합니다. 경영의 모든 과정에서 디자이이 개입되고 있기 때문입니다. 그러나 서비스를 주요 사업으로 하는 기업의 경우 디자인이 사용될 경우가 존재하지 않기 떄문에 디자인 매니지먼트의 필요성이 존재하지 않습니다,F,
10,디자인 매니지먼트의 중요성에 대해 설명해 주세요.,디자인 매니지먼트는 제품을 개발하고 새롭게 디자인 하거나 개선하고 향상시키는 측면 모두를 포함하기 때문에 그 역할과 중요성은 더욱 커지고 있다고 할 수 있습니다. 또한 기업이 새로운 제품을 개발하는 데 중요하게 생각해야 하는 것은 그것을 통해 기업의 경제 측면뿐만 아니라 시장 환경에 많은 영향과 변화를 가져온다는 사실입니다.,P,디자인 매니지먼트가 시장환경에 미치는 영향에 대해 설명해 주세요.
10,3D 프린팅에 대해 설명해 주세요.,"3D프린팅 프린터로 물체를 뽑아내는 기술을 말합니다. 종이에 글자를 인쇄하는 기존 프린터와 비슷한 방식으로, 다만 입체 모형을 만드는 기술이라고 하여 3D프린팅이라고 부릅니다. 보통 프린터는 잉크를 사용하지만, 3D프린터는 플라스틱을 비롯한 경화성 소재를 사용합니다.",P,경화성 소재에 대해 설명해 주세요.
10,3D 프린팅에 대해 설명해 주세요.,"기존 프린터가 문서나 그림파일 등 2차원 자료를 인쇄하지만, 3D프린터는 3차원 모델링 파일을 출력 소스로 활용한다는 점도 차이점이 있습니다. 적게는 한두 시간에서 길게는 십여 시간이면 3D프린터에 입력한 모형을 완성할 수 있습니다.  3D프린팅 기술은 지금 산업 현장 최첨단에서 가장 주목받는 기술입니다.",P,3D프린팅이 현시대에 주목받는 최첨단기술인 이유에 대해 설명해 주세요.
10,3D 프린팅에 대해 설명해 주세요.,"3D프린팅은 2차원으로 존재하는 상품을 3차원으로 재창조하는 작업을 의미합니다. 따라서 굉장히 고비용이 들며, 프린팅에 사용되는 구성요소가 굉장히 고가를 자랑하기 때문에 현재는 교육용으로도 사용되지 못하고 있습니다.",F,
10,3D 프린팅에 대해 설명해 주세요.,"기존 문서나 그림 등을 서류에 프린트하는 인쇄기와 다르게 3D 프린트는 3차원으로 해당 시안을 모델링하여 바라볼 수 있기 때문에 상품이 출시되기 전 그 모양새를 파악할 수 있다는 장점이 있으나, 프린트 기간이 굉장히 길어서 비효율적입니다",F,
10,3D 프린팅에 대해 설명해 주세요.,3D프린터에 사용되는 재질은 보통 알루미늄과 같은 소재를 사용합니다. 해당 소재는 불에 쉽게 녹아 재사용이 가능하기 때문에 프린팅이 제대로 안되었거나 디자인에 대한 미흡한 점이 생길 경우 쉽게 수정이 가능하다는 장점이 있습니다,F,
10,3D 프린팅 기술의 응용분야에 대해 설명해 주세요.,"3D프린팅 기술을 응용한 시장이 다양해지고 있습니다. 개인 개발자는 가정에서 실제 활용할 수 있는 액세서리 시장에서 기회를 보고 있고, 우주항공 분야에서는 우주식량과 우주건축 기술에 3D프린터를 적용하는 방법을 연구 중입니다. 부엌의 식품 조리 영역에 3D프린터 기술을 도입하려는 독특한 움직임도 주목할 만합니다.",P,우주항공 분야에서 3D 프린팅 기술을 어떻게 활용할 수 있을지 설명해 주세요.
10,3D 프린팅 기술의 응용분야에 대해 설명해 주세요.,3D 프린팅은 첨단 과학 분야에서 빛을 발합니다.  물질을 살아 있는 조직에 붙이고 약물을 조금씩 배출하면 기능이 약해진 기관을 강화하거나 고칠 수 있습니다. 영국 연구진은 인간 배아 줄기세포 복제에 성공했다. 3D 프린팅 기술이 제조업을 넘어 의학으로 진화하면서 관련 시장도 폭발적으로 성장할 태세입니다.,P,의학분야에서 3D 프린팅 기술이 사용될 때 유의해야 할 사항에 대해 설명해 주세요.
10,3D 프린팅 기술의 응용분야에 대해 설명해 주세요.,"주로 3D 프린팅은 약품에서 사용되고 있습니다. 인간의 체내를 프린팅하여 해당 약품이 어떤 방식으로 신체에서 작용하는지를 파악하기 용이하며, 의학분야에서도 수술에 대한 모델링을 할 수 있어 각광받고 있습니다.",F,
10,3D 프린팅 기술의 응용분야에 대해 설명해 주세요.,"현재 가장 3D프린팅을 빈번하게 사용하고 있는 곳은 교육분야입니다. 이를 통해 통섭적인 학생의 이해를 도울 수 있으며, 교육의 수준도 고양되고 있기 때문입니다. 또한 체험적인 요소로서도 사용될 여지가 충분하여 빈번하게 사용되고 있습니다.",F,
10,3D 프린팅 기술의 응용분야에 대해 설명해 주세요.,"소상공인들도 3D프린팅을 사용하고 있습니다. 주로 제작을 담당하는 소상공업자 예를 들어 악세사리를 만드는 소상공업자들은 3D프린팅을 이용하여 저렴하게 악세사리를 제작하여 판매하기도 합니다. 다만, 해당 제품이 지나치게 내구성이 떨어져서 현재는 원칙적으로 이를 금하고 있습니다",F,
10,3D 프린팅 기술의 응용분야에 대해 설명해 주세요.,"3D 프린팅 기술은 시간적 · 경제적인 효율성과 정확성으로 기계나 산업 분야의 시제품 개발에 사용되어 왔습니다. 그러다 아이폰 케이스, 램프, 문손잡이, 보석, 핸드백, 향수병 등 다양한 제품에 적용되고 있습니다. 또한 건축, 예술뿐 아니라 바이오 산업과 결합해 인체 등으로 확대되고 있는 추세입니다.",P,3D 프린팅이 다양한 제품에 적용이 가능한 이유에 대해 설명해 주세요.
10,시제품에 대해 설명해 주세요.,시제품은 적절한 컨셉을 개발하고 정보에 의한 의사 결정을 촉진하는 수단으로 이용되며 궁극적으로 생산과 개발 기간이 길어지고 많은 비용이 소모되는 것을 막아줍니다. 최근에는 시제품 제작 이전에 CAD 시스템으로 시각적 모델을 만드는 것에 많은 시간이 할애됩니다. 그러나 상세한 시제품은 최종 제품을 적절하게 만들어내는 수단으로서 중요합니다.,P,CAD 시스템과 시제품의 연관성에 대해 설명해 주세요.
10,시제품에 대해 설명해 주세요.,"시제품의 숫자는 프로젝트의 규모나 예산에 따라 크게 달라지며 전혀 제작되지 않는 경우가 있는가 하면 수천개에 이르는 경우도 있습니다. 개념화에서 최종 모델까지의 형태와 구성, 소재, 생산방법에서 복잡성의 정도는 만들어진 시제품의 숫자에 영향을 받습니다. 시제품은 잠재적인 문제를 밝혀내는 시각적 수단입니다.",P,시제품이 잠재적 문제를 밝혀내는 시각적 수단이라는 의미에 대해 자세히 설명해 주세요.
10,시제품에 대해 설명해 주세요.,"시제품이란 최종제품이 나오기 전 최종 제품에 대한 맛보기 제품이라고 이해됩니다. 그러나 시제품의 경우 최종제품과 차이가 큰 경우가 많기 때문에, 현재는 시제품을 사용하기 보단, 컴퓨터 내부에서 시뮬레이션을 돌리는 경우가 더욱 많습니다",F,
10,시제품에 대해 설명해 주세요.,"시제품은 최종제품을 만들기 전 제품에 발생하는 문제를 정확하게 진단할 수 있는 기능을 합니다. 따라서 시제품은 최대한 구체적으로 구성되어야 하며, 그 구성이나 소재 생산방법역시 최종제품과 동일하게 진행되어야 합니다. 따라서 효율적이지 못하다는 단점은 가지고 있습니다",F,
10,시제품에 대해 설명해 주세요.,"시제품의 숫자는 예산에 따라 천차만별이지만, 전혀 제작되지 않는 경우는 없습니다. 해당 경우라면 최종 제품으로 나아가지 않는 프로세스를 거치거나 혹은 제품 자체의 고유 특징을 전환시키는 과정을 거칩니다. 따라서 시제품의 유무에 따라서 최종제품의 유무를 추측할 수 있습니다",F,
10,시제품에 대해 설명해 주세요.,"의사전달을 위한 수단으로서의 시제품은 모든 팀원들에게 생산 이전에 제품에 대해 확인할 수 있는 실체적인 방법을 제공합니다. 시제품은 생산과 마케팅, 유통, 수익 창출을 이룰 수 있는 제품의 잠재력을 결정하는데 도움을 줍니다. 시각적 정체성이 만들어지며 확신하는 특성의 타당성에 대해 논의할 수 있습니다.",P,시제품의 의사전달 효과에 대해 설명해 주세요.
10,소재 선정에 있어서 고려해야 할 사항에 대해 설명해 주세요.,"주어진 프로젝트를 위한 소재의 선정은 내구성과 지속 가능성, 형태 성형과 관련된 물리적 특질들에 의해 영향을 받으며 디자이너와 실수요자에 의해 규정된 미학적 성격에 중요한 요소입니다. 소재 기술의 역사적 발전은 제품 디자인 방법을 꾸준히 발전시켜왔습니다. 산업화된 생산 방법과 컴퓨터화는 소재의 다양화에 영향을 끼쳤습니다.",P,산업화가 디자인 소재에 미친 영향을 자세히 설명해 주세요.
10,소재 선정에 있어서 고려해야 할 사항에 대해 설명해 주세요.,소재 개발은 보통 어떤 독특한 것의 과학적 형성이나 잊혀졌거나 유행에 뒤떨어진 과거의 소재를 재적용 또는 재사용하는 데서부터 서서히 전개됩니다. 소재 개발은 디자이너에게 결정적인 것을 만들어 낼 즉 이전에 결코 보지 못한 어떤 것을 제공할 기회를 마련합니다.,P,소재의 재사용에 대한 예제를 설명해 주세요.
10,소재 선정에 있어서 고려해야 할 사항에 대해 설명해 주세요.,소재선정은 제품 디자인에 중점적으로 실행되어야 합니다. 소재가 튼튼할 경우 제품 구입 후 소비자가 재구매 의사가 발생하지 않기 떄문에 시장이 침체될 우려가 있습니다. 따라서 소재선정은 내구성이 약하며 제품 디자인을 최우선하는 방향으로 진행됩니다,F,
10,소재 선정에 있어서 고려해야 할 사항에 대해 설명해 주세요.,"소재 선정에 있어 가장 고려해야할 사항은 내구성입니다. 내구성이 좋으면 소비자의 만족도가 올라갑니다. 따라서 심미성과 내구성이 충돌할 경우 내구성을 최우선으로 하며, 소비자 역시 아름다움보다 튼튼함을 우선적으로 생각합니다",F,
10,소재 선정에 있어서 고려해야 할 사항에 대해 설명해 주세요.,소재는 기존에 해당 제품에 사용되지 않았던 소재를 우선적으로 사용함으로써 발전합니다. 따라서 해당 제품과 어울리지 않는 소재라고 할지라도 그 소재를 통하여 우선 제품을 제작하여야 시장의 활성화로 이어질 수 있습니다.,F,
10,소재 선정에 있어서 고려해야 할 사항에 대해 설명해 주세요.,소재는 디자인 프로세스에만 영향을 미치는 것이 아니라 다양한 감성적 감응을 일으킵니다. 흥미로운 소재의 응용은 실체의 질감 관련해 훌륭한 형태를 제공합니다. 소재 선정은 신비감이나 모호함을 만들어내는 비결이기도 합니다. 디자인혁신의 길을 마련해 주는 것은 새로운 소재만은 아닙니다.,P,흥미로운 소재를 통해 신비감이나 모호함을 만들어 낼수 있다는 의미에 대해 자세히 설명해 주세요.
10,패키지 디자인의 목적에 대해 설명해 주세요.,"제품을 보호하고 운반과 정리, 사용에 편리하게 하려는 디자인의 일종입니다. 상품의 선전과 구매의욕을 생기게 하고 제품을 더욱 미적으로 시각화하려는 것이 목적입니다. 우리는 패키지를 뜯고 쉽게 휴지통에 버리지만 그것이 만들어지는 과정은 결코 단순하지 않으며 무수한 시행착오를 통해 개선돼 최적화된 것들입니다.",P,패키지가 구매의욕을 불러일으킨다는 의미에 대해 자세히 설명해 주세요.
10,패키지 디자인의 목적에 대해 설명해 주세요.,"대부분의 사람들은 브랜드를 분명하게 인식시켜주는, 고유한 인식표가 달린 패키지를 돈을 주고 선택합니다. 한낱 인쇄된 종이에 불과하지만 패키지는 곧 상품의 얼굴이나 마찬가지 입니다. 이에 패키지는 그 안에 담긴 상품의 아이덴티티를 분명하게 드러내야 합니다. 그리고 경쟁 상품과도 차별화되어야 합니다.",P,패키지 외 상품의 아이덴티티를 드러낼 수 있는 것에 대해 설명해 주세요.
10,패키지 디자인의 목적에 대해 설명해 주세요.,패키지 디자인이란 디자인 프로세스가 복잡해짐에 따라서 프로세스를 통합하거나 단계적인 과정이 아니라 수평적으로 동시다발로 진행되는 프로세스를 가진 경우를 말합니다. 해당 목적은 제품의 제작 속도를 기하급수적으로 늘리기 위해서 입니다.,F,
10,패키지 디자인의 목적에 대해 설명해 주세요.,패키지란 브랜드 디자인으로 이해될 수 있습니다. 사람들이 사치적인 목적이나 브랜드 충성도의 이유로 제품을 구매하는 것에서 착안하여 해당 제품을 만든 뒤 브랜드 업체랑 협업하여 해당 제품을 해당 업체의 브랜드의 것으로 소개하는 것입니다. 그러나 이는 독과점을 야기할 수 있어 현재는 금지되고 있습니다,F,
10,패키지 디자인의 목적에 대해 설명해 주세요.,패키지란 제품을 구매할 시 비슷하거나 관련없는 제품을 합쳐서 끼워파는 형식을 말하며 패키지 디자인이란 어떤 제품을 함꼐 팔것인가를 구성하는 행위를 말합니다. 따라서 패키지 디자인의 목적은 재고수량을 줄이기 위해서 존재합니다,F,
10,패키징의 기능에 대해 설명해 주세요.,"패키징의 기본적인 기능은 포장의 보호성 ·상품성 ·편리성 ·심리성 및 배송성에 있습니다. 종전에는 포장의 기능 및 중요성을 보호성에 두어왔고 또한 그것으로 충분하였으나, 오늘날에는 그것이 더욱 확대되어 판매촉진 기능에 중점을 두고 있습니다. 포장이 완료되어야 상품화 되었다고 볼 수 있습니다.",P,패키징의 보호성과 편리성에 대해 자세히 설명해 주세요.
10,패키징의 기능에 대해 설명해 주세요.,"오늘날에는 판매촉진을 위해 편리한 포장, 내용물을 쉽게 끄집어 낼 수 있는 포장등이 판매상의 강조점이 되어 포장의 편리성도 중시되고 있습니다. 또한 셀프 서비스제에 의한 판매방식의 점포에서는 소비자가 포장을 보고 구매결정을 하는 것과 같이 구매심리상의 작용도 포장이 수행하므로 구매심리를자극하는 포장의 심리성도 중요한 기능의 하나입니다.",P,포장의 심리성을 소비자의 구매와 연관시켜 설명해 주세요.
10,패키징의 기능에 대해 설명해 주세요.,"패키징이란 재고가 많이 남은 제품의 경우 신제품 혹은 시장에서 높은 가치로 평가받고 있는 제품을 묶어서 판매하는 행위를 말합니다. 오늘날에는 이를 더 확대하여, 제품 자체의 재고를 0으로 만들기 위해 노력하는 모든 행위를 패키징이라고 규정하고 있습니다.",F,
10,패키징의 기능에 대해 설명해 주세요.,식품포장에서 제품의 부패나 오염을 방지하기 위해서 포장을 여러번 하는 경우가 존재하는데 이를 패키징이라고 합니다. 따라서 패키징은 유통과정에 대한 소비자의 신뢰를 얻기 위해서 기능하지만 식품이 아닌 다른 제품에서는 비효율적이어서 사용하고 있지 않습니다.,F,
10,패키징의 기능에 대해 설명해 주세요.,포장에도 소비자의 심리가 작용됩니다. 좋게 포장되어 있는 제품은 해당 포장이 소비자의 이목을 끌어 소비로 이어지게 합니다. 따라서 최근 기업은 제품보다 패키징에 우선을 두고 디자인 프로세스를 진행하는 경우가 더 많아지게 되었습니다,F,
10,패키징의 기능에 대해 설명해 주세요.,"생활의 다양화, 식생활의 향상과 아울러 가공식품의 증대는 식품포장에도 큰 변화를 가져오고 있습니다. 인스턴트 식품의 포장, 사용 후에 버리는 것을 전제로 하는 물품포장의 일반통행화는 편리성을 추구하는 경향에 비추어 확대될 가능성이있으며, 화장품 등과 같은 무드 상품의 포장은 호사화 경향을 보입니다.",P,호사화의 의미를 설명해 주세요.
10,"패키징을 개장, 내장, 외장으로 나눠서 설명해 주세요.","개장이란 물품을 직접 싸기 위한 포장으로서 대개는 제조공정의 마지막 단계에 제품에 적용됩니다. 이는 단순히 제품의 보호라는 기술적인 요구만을 충족시키는 것이 아니고, 포장재료 또는 용기에 포장된 것이 상점에 진열되어 구매자의 구매의욕을 자극하는 세련된 디자인이라는 시각적인 목적도 지닙니다.",P,"내장, 외장보다 개장이 시각적 목적을 달성하기 유리한 이유를 설명해 주세요."
10,"패키징을 개장, 내장, 외장으로 나눠서 설명해 주세요.",내장이란 개장된 물품을 상자 등과 같은 용기에 넣는 포장으로 포장된 화물의 안쪽에 시장되는 것입니다. 이는 개장이나 외장보다 복잡하여 고도의 기술이 요구됩니다. 이에는 특수한 목적 없이 일반적으로 시장되는 일반 내장과 특수한 목적을 가지는 내장이 있습니다.,P,일반내장과 특수한목적의 내장을 비교해서 설명해 주세요.
10,"패키징을 개장, 내장, 외장으로 나눠서 설명해 주세요.","패키징은 제품을 어떤 방식으로 포장할 것인지를 의미하며 개장,내장,외장으로 분류됩니다.내장의 경우 제품 자체의 포장, 외장의 경우 제품을 포함한 상자에 대한 포장을 말하며 개장의 경 해당 제품을 어떤 방식으로 전시해놓을 것인지입니다",F,
10,"패키징을 개장, 내장, 외장으로 나눠서 설명해 주세요.",패키징은 소비자의 구매의욕을 자극하는 세련된 디자인을 제공하는 것을 최우선의 목표로 합니다. 이중 가장 중요한 것은 외장패키징으로 구매전에 소비자가 확인할 수 있는 패키징이기 떄문입니다. 또한 내장과 개장 패키징은 그닥 중요한 패키징이 아닙니다,F,
10,"패키징을 개장, 내장, 외장으로 나눠서 설명해 주세요.","내장은 물품을 상자 등과 같은 용기에 넣는 행위를 말합니다. 외장의 경우 해당 제품이 용기 이외의 것에서 포장되는 것을 말합니다. 즉 내장->외장->개장의 방식으로 패키징은 이어지는데, 내장이 가장 패키징 가격이 저렴하며 개장이 가장 비쌉니다.",F,
10,"패키징을 개장, 내장, 외장으로 나눠서 설명해 주세요.","외장이란 수송을 위한 포장으로서 각종 용기에 상품을 넣어 포장하는 것입니다. 종래에는 나무상자로 포장하는 것이 일반적이었으나 오늘날에는 목재자원절약과포장합리화의 관점에서 골판지상자나 철사를 이용한 포장이 늘어나고 있으며, 합성수지의 개발 ·발전으로 플라스틱 용기가 널리 사용되고 있습니다.",P,과포장합리화에 대해 설명해 주세요.
10,디자인 요소에서의 색상에 대해 설명해 주세요.,색상은 대단히 전문적인 연구분야로 제품디자인에서 진지하게 다루어져야 하는 영역입니다. 색상은 우리의 기분과 행동에 심리학적 영향력을 가지며 우리가 환경에 감응하는 방법에 영향을 줍니다. 색상은 단순한 시각적 표시만은 아니며 무의식 수준에서 심리에 영향을 끼칩니다.,P,색상이 무의식에 끼치는 영향에 대해 자세히 설명해 주세요.
10,디자인 요소에서의 색상에 대해 설명해 주세요.,"표색계는 색상 연구에서 차이와 유사점을 확인하고 규정하고 유지하는데 도움을 줍니다. 먼셀 표색계는 가장 광범위하게 사용되는 색상 표시방법입니다. 먼셀 표색계는 색상의 전체 스펙트럼을 보유하고 있는 구를 모형으로 삼아 색조, 명도, 채도 세 측면의 숫자 값을 이용해 색상을 표시했습니다.",P,먼셀표색계에 대해 설명해 주세요.
10,디자인 요소에서의 색상에 대해 설명해 주세요.,"디자인 요소에서 색상은 매우 중요합니다. 단색을 이용하는 디자인이 많이나오고 있는 실정에서 색상만으로도 소비자는 심미적 안정감을 취할 수 있기 떄문입니다. 따라서 색상에 대한 연구는 디자인에서 필수불가결하며, 색상을 결정하면 디자인은 최종단계로 진행됩니다",F,
10,디자인 요소에서의 색상에 대해 설명해 주세요.,창의적인 디자인을 위해서는 기존에 없던 색상을 사용해야합니다. 소비자는 언제나 색상에 노출되어 일상을 살아가기 때문에 기존에 없는 색을 마주하면 그 자체로 심미적인 느낌을 받기 떄문입니다. 또한 창의적 디자인일지라도 색상이 기존의 것이라면 심미성이 떨어지기도 합니다,F,
10,디자인 요소에서의 색상에 대해 설명해 주세요.,디자인 요소에서 색상은 과거에는 중요했으나 현재는 구성요소의 하나로서만 기능합니다. 패턴화된 디자인이 많이 등장함에 따라서 색상보다는 제품과의 조화로운 패턴이 무엇인지에 소비자의 니즈가 집중되어지고 있기 때문입니다,F,
10,디자인 요소에서의 색상에 대해 설명해 주세요.,어느 일정한 색상의 선정은 사용중인 물건과 최종 사용자의 환경에 있는 물건과의 적합성에 의해 결정됩니다. 선명한 색상은 주의를 끄는 강한 효과를 주지만 판매에도 동일한 영향을 주는 것은 아닙니다. 색상은 제품을 강조하고 강화할 수 있고 상세함을 손상시킬 수 있으며 일반적인 형상을 통일되게 할수도 있고 단순화할 수도 있습니다.,P,색상이 특정 내용을 강조할 수 있는 방안에 대해 설명해 주세요.
10,편집디자인에 대해 설명해 주세요.,"주로 책자 형식의 인쇄물을 시각적으로 구성하여 독자에게 정보를 적절히 제공하기 위한 시각 디자인의 한 분야로 편집 디자인은 책의 지면을 디자인하는 의미 뿐만 아니라, 독자의 독서 행위를 고려하면서 글과 사진 및 일러스트레이션, 책의 구조적인 디자인, 인쇄와 제본 방식을 결정하는 포괄적 디자인 행위를 지칭합니다.",P,포괄적 디자인의 의미에 대해 설명해 주세요.
10,편집디자인에 대해 설명해 주세요.,"편집 디자인이라는 용어는 1920년대 미국에서 쓰이기 시작하면서 초기에는 잡지 디자인으로 대표되었으나, 사회문화적 환경의 변화와 기술과 매체의 다양화에 따라 잡지, 신문, 책, 브로슈어 등 다양한 인쇄물로 범위가 확대되고 편집 디자인의 의미 역시 확장되었습니다.",P,편집디자인이 초기에 잡지디자인으로 대표된 이유에 대해 설명해 주세요.
10,편집디자인에 대해 설명해 주세요.,편집디자인이란 인쇄물에서 자주보이는 것으로 어떤방식으로 인쇄물을 배치할 것인지를 디자인하는 것을 의미합니다. 그러나 모바일 기기가 발전함에 따라서 편집 디자인에 대한 의미가 퇴색되어 현재는 디자인의 종류로 기능하지 못하고 있습니다,F,
10,편집디자인에 대해 설명해 주세요.,편집디자인은 책의 지면을 디자인 하는 것을 말합니다. 소비자의 인쇄물을 읽는 방식은 개인마다 너무 상이하기 때문에 소비자의 독서 행위를 고려하는 것은 비현실적이기 때문에 편집디자인은 인쇄와 제본 방식에 국한되고 있습니다,F,
10,편집디자인에 대해 설명해 주세요.,"편집디자인은 인쇄물에 대한 소비자의 호기심을 높이기 우해서, 제품이 전시되어 있을 때 소비자가 바라보는 표지에서 일어나는 디자인 행위입니다. 주로 인쇄물의 주제 혹은 하이라이트와 밀접하게 관련이 있으며, 한 눈에 해당 인쇄물에 모든 정보를 기입해놓아야합니다",F,
10,편집디자인에 대해 설명해 주세요.,"편집 디자인은 출판 디자인과 같은 말로 쓰이기도 하는데, 일반적으로 신문 디자인, 잡지 디자인, 책 디자인, 브로슈어, 카탈로그 등의 소형 인쇄물 디자인 등의 분야로 구분됩니다. 독자의 흥미를 이끌도록 시각적으로 효과적인 그림이나 사진 등을 정리, 배열, 편집 또는 계획합니다.",P,편집디자인이 소형인쇄물디자인 분야에서 강조되는 이유에 대해 설명해 주세요.
10,타이포그라피에 대해 설명해 주세요.,"타이포그래피란 글자를 의미하는 그리스어 ‘typo’에 어원을 두고 있으며, 전통적으로 활판인쇄술과 관련하여 글자의 활자 및 조판의 디자인을 의미하는 말이었으나, 미디어가 확장됨에 따라 볼록판 인쇄나 금속 활자 인쇄가 지배적이지 않은 현대의 디자인에서는 훨씬 넓은 의미를 갖게 되었습니다.",P,현대의 디자인에서 타이포그라피가 갖는 넓은 의미에 대해 설명해 주세요.
10,타이포그라피에 대해 설명해 주세요.,"좁은 의미에서는 활자를 사용한 디자인 또는 조판 중심의 기술과 미학을 가리키고, 넓은 의미에서는 활판 인쇄술, 글자꼴의 디자인 등을 모두 포괄하는 총체적인 조형적 활동을 말합니다. 타이포그래피는 시각 커뮤니케이션 디자인의 핵심적인 영역으로서 포스터나 광고, 아이덴티티 디자인 등 커뮤니케이션을 담당하는 모든 시각 디자인 영역의 중심축으로 작용합니다.",P,조형적 활동이 의미하는 내용이 무엇인지 설명해 주세요.
